mu,m_neg_4,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3,m_4
1.20617696160267,4,3,2,1,0,1,2,3,4
1.21035058430718,4,3,2,1,0,1,2,3,4
1.21452420701169,4,3,2,1,0,1,2,3,4
1.21869782971619,4,3,2,1,0,1,2,3,4
1.2228714524207,4,3,2,1,0,1,2,3,4
1.22704507512521,4,3,2,1,0,1,2,3,4
1.23121869782972,4,3,2,1,0,1,2,3,4
1.23539232053422,4,3,2,1,0,1,2,3,4
1.23956594323873,4,3,2,1,0,1,2,3,4
1.24373956594324,4,3,2,1,0,1,2,3,4
1.24791318864775,4,3,2,1,0,1,2,3,4
1.25208681135225,4,3,2,1,0,1,2,3,4
1.25626043405676,4,3,2,1,0,1,2,3,4
1.26043405676127,4,3,2,1,0,1,2,3,4
1.26460767946578,4,3,2,1,0,1,2,3,4
1.26878130217028,4,3,2,1,0,1,2,3,4
1.27295492487479,4,3,2,1,0,1,2,3,4
1.2771285475793,4,3,2,1,0,1,2,3,4
1.28130217028381,4,3,2,1,0,1,2,3,4
1.28547579298831,4,3,2,1,0,1,2,3,4
1.28964941569282,4,3,2,1,0,1,2,3,4
1.29382303839733,4,3,2,1,0,1,2,3,4
1.29799666110184,4,3,2,1,0,1,2,3,4
1.30217028380634,4,3,2,1,0,1,2,3,4
1.30634390651085,4,3,2,1,0,1,2,3,4
1.31051752921536,4,3,2,1,0,1,2,3,4
1.31469115191987,4,3,2,1,0,1,2,3,4
1.31886477462437,4,3,2,1,0,1,2,3,4
1.32303839732888,4,3,2,1,0,1,2,3,4
1.32721202003339,4,3,2,1,0,1,2,3,4
1.3313856427379,4,3,2,1,0,1,2,3,4
1.3355592654424,4,3,2,1,0,1,2,3,4
1.33973288814691,4,3,2,1,0,1,2,3,4
1.34390651085142,4,3,2,1,0,1,2,3,4
1.34808013355593,4,3,2,1,0,1,2,3,4
1.35225375626043,4,3,2,1,0,1,2,3,4
1.35642737896494,4,3,2,1,0,1,2,3,4
1.36060100166945,4,3,2,1,0,1,2,3,4
1.36477462437396,4,3,2,1,0,1,2,3,4
1.36894824707846,4,3,2,1,0,1,2,3,4
1.37312186978297,4,3,2,1,0,1,2,3,4
1.37729549248748,4,3,2,1,0,1,2,3,4
1.38146911519199,4,3,2,1,0,1,2,3,4
1.38564273789649,4,3,2,1,0,1,2,3,4
1.389816360601,4,3,2,1,0,1,2,3,4
1.39398998330551,4,3,2,1,0,1,2,3,4
1.39816360601002,4,3,2,1,0,1,2,3,4
1.40233722871452,4,3,2,1,0,1,2,3,4
1.40651085141903,4,3,2,1,0,1,2,3,4
1.41068447412354,4,3,2,1,0,1,2,3,4
1.41485809682805,4,3,2,1,0,1,2,3,4
1.41903171953255,4,3,2,1,0,1,2,3,4
1.42320534223706,4,3,2,1,0,1,2,3,4
1.42737896494157,4,3,2,1,0,1,2,3,4
1.43155258764608,4,3,2,1,0,1,2,3,4
1.43572621035058,4,3,2,1,0,1,2,3,4
1.43989983305509,4,3,2,1,0,1,2,3,4
1.4440734557596,4,3,2,1,0,1,2,3,4
1.44824707846411,4,3,2,1,0,1,2,3,4
1.45242070116861,4,3,2,1,0,1,2,3,4
1.45659432387312,4,3,2,1,0,1,2,3,4
1.46076794657763,4,3,2,1,0,1,2,3,4
1.46494156928214,4,3,2,1,0,1,2,3,4
1.46911519198664,4,3,2,1,0,1,2,3,4
1.47328881469115,4,3,2,1,0,1,2,3,4
1.47746243739566,4,3,2,1,0,1,2,3,4
1.48163606010017,4,3,2,1,0,1,2,3,4
1.48580968280467,4,3,2,1,0,1,2,3,4
1.48998330550918,4,3,2,1,0,1,2,3,4
1.49415692821369,4,3,2,1,0,1,2,3,4
1.4983305509182,4,3,2,1,0,1,2,3,4
1.5025041736227,4,3,2,1,0,1,2,3,4
1.50667779632721,4,3,2,1,0,1,2,3,4
1.51085141903172,4,3,2,1,0,1,2,3,4
1.51502504173623,4,3,2,1,0,1,2,3,4
1.51919866444073,4,3,2,1,0,1,2,3,4
1.52337228714524,4,3,2,1,0,1,2,3,4
1.52754590984975,4,3,2,1,0,1,2,3,4
1.53171953255426,4,3,2,1,0,1,2,3,4
1.53589315525876,4,3,2,1,0,1,2,3,4
1.54006677796327,4,3,2,1,0,1,2,3,4
1.54424040066778,4,3,2,1,0,1,2,3,4
1.54841402337229,4,3,2,1,0,1,2,3,4
1.55258764607679,4,3,2,1,0,1,2,3,4
1.5567612687813,4,3,2,1,0,1,2,3,4
1.56093489148581,4,3,2,1,0,1,2,3,4
1.56510851419032,4,3,2,1,0,1,2,3,4
1.56928213689482,4,3,2,1,0,1,2,3,4
1.57345575959933,4,3,2,1,0,1,2,3,4
1.57762938230384,4,3,2,1,0,1,2,3,4
1.58180300500835,4,3,2,1,0,1,2,3,4
1.58597662771285,4,3,2,1,0,1,2,3,4
1.59015025041736,4,3,2,1,0,1,2,3,4
1.59432387312187,4,3,2,1,0,1,2,3,4
1.59849749582638,4,3,2,1,0,1,2,3,4
1.60267111853088,4,3,2,1,0,1,2,3,4
1.60684474123539,4,3,2,1,0,1,2,3,4
1.6110183639399,4,3,2,1,0,1,2,3,4
1.61519198664441,4,3,2,1,0,1,2,3,4
1.61936560934891,4,3,2,1,0,1,2,3,4
1.62353923205342,4,3,2,1,0,1,2,3,4
1.62771285475793,4,3,2,1,0,1,2,3,4
1.63188647746244,4,3,2,1,0,1,2,3,4
1.63606010016694,4,3,2,1,0,1,2,3,4
1.64023372287145,4,3,2,1,0,1,2,3,4
1.64440734557596,4,3,2,1,0,1,2,3,4
1.64858096828047,4,3,2,1,0,1,2,3,4
1.65275459098498,4,3,2,1,0,1,2,3,4
1.65692821368948,4,3,2,1,0,1,2,3,4
1.66110183639399,4,3,2,1,0,1,2,3,4
1.6652754590985,4,3,2,1,0,1,2,3,4
1.669449081803,4,3,2,1,0,1,2,3,4
1.67362270450751,4,3,2,1,0,1,2,3,4
1.67779632721202,4,3,2,1,0,1,2,3,4
1.68196994991653,4,3,2,1,0,1,2,3,4
1.68614357262103,4,3,2,1,0,1,2,3,4
1.69031719532554,4,3,2,1,0,1,2,3,4
1.69449081803005,4,3,2,1,0,1,2,3,4
1.69866444073456,4,3,2,1,0,1,2,3,4
1.70283806343907,4,3,2,1,0,1,2,3,4
1.70701168614357,4,3,2,1,0,1,2,3,4
1.71118530884808,4,3,2,1,0,1,2,3,4
1.71535893155259,4,3,2,1,0,1,2,3,4
1.7195325542571,4,3,2,1,0,1,2,3,4
1.7237061769616,4,3,2,1,0,1,2,3,4
1.72787979966611,4,3,2,1,0,1,2,3,4
1.73205342237062,4,3,2,1,0,1,2,3,4
1.73622704507513,4,3,2,1,0,1,2,3,4
1.74040066777963,4,3,2,1,0,1,2,3,4
1.74457429048414,4,3,2,1,0,1,2,3,4
1.74874791318865,4,3,2,1,0,1,2,3,4
1.75292153589316,4,3,2,1,0,1,2,3,4
1.75709515859766,4,3,2,1,0,1,2,3,4
1.76126878130217,4,3,2,1,0,1,2,3,4
1.76544240400668,4,3,2,1,0,1,2,3,4
1.76961602671119,4,3,2,1,0,1,2,3,4
1.77378964941569,4,3,2,1,0,1,2,3,4
1.7779632721202,4,3,2,1,0,1,2,3,4
1.78213689482471,4,3,2,1,0,1,2,3,4
1.78631051752922,4,3,2,1,0,1,2,3,4
1.79048414023372,4,3,2,1,0,1,2,3,4
1.79465776293823,4,3,2,1,0,1,2,3,4
1.79883138564274,4,3,2,1,0,1,2,3,4
1.80300500834725,4,3,2,1,0,1,2,3,4
1.80717863105175,4,3,2,1,0,1,2,3,4
1.81135225375626,4,3,2,1,0,1,2,3,4
1.81552587646077,4,3,2,1,0,1,2,3,4
1.81969949916528,4,3,2,1,0,1,2,3,4
1.82387312186978,4,3,2,1,0,1,2,3,4
1.82804674457429,4,3,2,1,0,1,2,3,4
1.8322203672788,4,3,2,1,0,1,2,3,4
1.83639398998331,4,3,2,1,0,1,2,3,4
1.84056761268781,4,3,2,1,0,1,2,3,4
1.84474123539232,4,3,2,1,0,1,2,3,4
1.84891485809683,4,3,2,1,0,1,2,3,4
1.85308848080134,4,3,2,1,0,1,2,3,4
1.85726210350584,4,3,2,1,0,1,2,3,4
1.86143572621035,4,3,2,1,0,1,2,3,4
1.86560934891486,4,3,2,1,0,1,2,3,4
1.86978297161937,4,3,2,1,0,1,2,3,4
1.87395659432387,4,3,2,1,0,1,2,3,4
1.87813021702838,4,3,2,1,0,1,2,3,4
1.88230383973289,4,3,2,1,0,1,2,3,4
1.8864774624374,4,3,2,1,0,1,2,3,4
1.8906510851419,4,3,2,1,0,1,2,3,4
1.89482470784641,4,3,2,1,0,1,2,3,4
1.89899833055092,4,3,2,1,0,1,2,3,4
1.90317195325543,4,3,2,1,0,1,2,3,4
1.90734557595993,4,3,2,1,0,1,2,3,4
1.91151919866444,4,3,2,1,0,1,2,3,4
1.91569282136895,4,3,2,1,0,1,2,3,4
1.91986644407346,4,3,2,1,0,1,2,3,4
1.92404006677796,4,3,2,1,0,1,2,3,4
1.92821368948247,4,3,2,1,0,1,2,3,4
1.93238731218698,4,3,2,1,0,1,2,3,4
1.93656093489149,4,3,2,1,0,1,2,3,4
1.94073455759599,4,3,2,1,0,1,2,3,4
1.9449081803005,4,3,2,1,0,1,2,3,4
1.94908180300501,4,3,2,1,0,1,2,3,4
1.95325542570952,4,3,2,1,0,1,2,3,4
1.95742904841402,4,3,2,1,0,1,2,3,4
1.96160267111853,4,3,2,1,0,1,2,3,4
1.96577629382304,4,3,2,1,0,1,2,3,4
1.96994991652755,4,3,2,1,0,1,2,3,4
1.97412353923205,4,3,2,1,0,1,2,3,4
1.97829716193656,4,3,2,1,0,1,2,3,4
1.98247078464107,4,3,2,1,0,1,2,3,4
1.98664440734558,4,3,2,1,0,1,2,3,4
1.99081803005008,4,3,2,1,0,1,2,3,4
1.99499165275459,4,3,2,1,0,1,2,3,4
1.9991652754591,4,3,2,1,0,1,2,3,4
2.00333889816361,4,3,2,1,0,1,2,3,4
2.00751252086811,4,3,2,1,0,1,2,3,4
2.01168614357262,4,3,2,1,0,1,2,3,4
2.01585976627713,4,3,2,1,0,1,2,3,4
2.02003338898164,4,3,2,1,0,1,2,3,4
2.02420701168614,4,3,2,1,0,1,2,3,4
2.02838063439065,4,3,2,1,0,1,2,3,4
2.03255425709516,4,3,2,1,0,1,2,3,4
2.03672787979967,4,3,2,1,0,1,2,3,4
2.04090150250417,4,3,2,1,0,1,2,3,4
2.04507512520868,4,3,2,1,0,1,2,3,4
2.04924874791319,4,3,2,1,0,1,2,3,4
2.0534223706177,4,3,2,1,0,1,2,3,4
2.0575959933222,4,3,2,1,0,1,2,3,4
2.06176961602671,4,3,2,1,0,1,2,3,4
2.06594323873122,4,3,2,1,0,1,2,3,4
2.07011686143573,4,3,2,1,0,1,2,3,4
2.07429048414023,4,3,2,1,0,1,2,3,4
2.07846410684474,4,3,2,1,0,1,2,3,4
2.08263772954925,4,3,2,1,0,1,2,3,4
2.08681135225376,4,3,2,1,0,1,2,3,4
2.09098497495826,4,3,2,1,0,1,2,3,4
2.09515859766277,4,3,2,1,0,1,2,3,4
2.09933222036728,4,3,2,1,0,1,2,3,4
2.10350584307179,4,3,2,1,0,1,2,3,4
2.10767946577629,4,3,2,1,0,1,2,3,4
2.1118530884808,4,3,2,1,0,1,2,3,4
2.11602671118531,4,3,2,1,0,1,2,3,4
2.12020033388982,4,3,2,1,0,1,2,3,4
2.12437395659432,4,3,2,1,0,1,2,3,4
2.12854757929883,4,3,2,1,0,1,2,3,4
2.13272120200334,4,3,2,1,0,1,2,3,4
2.13689482470785,4,3,2,1,0,1,2,3,4
2.14106844741235,4,3,2,1,0,1,2,3,4
2.14524207011686,4,3,2,1,0,1,2,3,4
2.14941569282137,4,3,2,1,0,1,2,3,4
2.15358931552588,4,3,2,1,0,1,2,3,4
2.15776293823038,4,3,2,1,0,1,2,3,4
2.16193656093489,4,3,2,1,0,1,2,3,4
2.1661101836394,4,3,2,1,0,1,2,3,4
2.17028380634391,4,3,2,1,0,1,2,3,4
2.17445742904841,4,3,2,1,0,1,2,3,4
2.17863105175292,4,3,2,1,0,1,2,3,4
2.18280467445743,4,3,2,1,0,1,2,3,4
2.18697829716194,4,3,2,1,0,1,2,3,4
2.19115191986644,4,3,2,1,0,1,2,3,4
2.19532554257095,4,3,2,1,0,1,2,3,4
2.19949916527546,4,3,2,1,0,1,2,3,4
2.20367278797997,4,3,2,1,0,1,2,3,4
2.20784641068447,4,3,2,1,0,1,2,3,4
2.21202003338898,4,3,2,1,0,1,2,3,4
2.21619365609349,4,3,2,1,0,1,2,3,4
2.220367278798,4,3,2,1,0,1,2,3,4
2.2245409015025,4,3,2,1,0,1,2,3,4
2.22871452420701,4,3,2,1,0,1,2,3,4
2.23288814691152,4,3,2,1,0,1,2,3,4
2.23706176961603,4,3,2,1,0,1,2,3,4
2.24123539232053,4,3,2,1,0,1,2,3,4
2.24540901502504,4,3,2,1,0,1,2,3,4
2.24958263772955,4,3,2,1,0,1,2,3,4
2.25375626043406,4,3,2,1,0,1,2,3,4
2.25792988313856,4,3,2,1,0,1,2,3,4
2.26210350584307,4,3,2,1,0,1,2,3,4
2.26627712854758,4,3,2,1,0,1,2,3,4
2.27045075125209,4,3,2,1,0,1,2,3,4
2.27462437395659,4,3,2,1,0,1,2,3,4
2.2787979966611,4,3,2,1,0,1,2,3,4
2.28297161936561,4,3,2,1,0,1,2,3,4
2.28714524207012,4,3,2,1,0,1,2,3,4
2.29131886477462,4,3,2,1,0,1,2,3,4
2.29549248747913,4,3,2,1,0,1,2,3,4
2.29966611018364,4,3,2,1,0,1,2,3,4
2.30383973288815,4,3,2,1,0,1,2,3,4
2.30801335559265,4,3,2,1,0,1,2,3,4
2.31218697829716,4,3,2,1,0,1,2,3,4
2.31636060100167,4,3,2,1,0,1,2,3,4
2.32053422370618,4,3,2,1,0,1,2,3,4
2.32470784641068,4,3,2,1,0,1,2,3,4
2.32888146911519,4,3,2,1,0,1,2,3,4
2.3330550918197,4,3,2,1,0,1,2,3,4
2.33722871452421,4,3,2,1,0,1,2,3,4
2.34140233722871,4,3,2,1,0,1,2,3,4
2.34557595993322,4,3,2,1,0,1,2,3,4
2.34974958263773,4,3,2,1,0,1,2,3,4
2.35392320534224,4,3,2,1,0,1,2,3,4
2.35809682804674,4,3,2,1,0,1,2,3,4
2.36227045075125,4,3,2,1,0,1,2,3,4
2.36644407345576,4,3,2,1,0,1,2,3,4
2.37061769616027,4,3,2,1,0,1,2,3,4
2.37479131886477,4,3,2,1,0,1,2,3,4
2.37896494156928,4,3,2,1,0,1,2,3,4
2.38313856427379,4,3,2,1,0,1,2,3,4
2.3873121869783,4,3,2,1,0,1,2,3,4
2.3914858096828,4,3,2,1,0,1,2,3,4
2.39565943238731,4,3,2,1,0,1,2,3,4
2.39983305509182,4,3,2,1,0,1,2,3,4
2.40400667779633,4,3,2,1,0,1,2,3,4
2.40818030050083,4,3,2,1,0,1,2,3,4
2.41235392320534,4,3,2,1,0,1,2,3,4
2.41652754590985,4,3,2,1,0,1,2,3,4
2.42070116861436,4,3,2,1,0,1,2,3,4
2.42487479131886,4,3,2,1,0,1,2,3,4
2.42904841402337,4,3,2,1,0,1,2,3,4
2.43322203672788,4,3,2,1,0,1,2,3,4
2.43739565943239,4,3,2,1,0,1,2,3,4
2.44156928213689,4,3,2,1,0,1,2,3,4
2.4457429048414,4,3,2,1,0,1,2,3,4
2.44991652754591,4,3,2,1,0,1,2,3,4
2.45409015025042,4,3,2,1,0,1,2,3,4
2.45826377295493,4,3,2,1,0,1,2,3,4
2.46243739565943,4,3,2,1,0,1,2,3,4
2.46661101836394,4,3,2,1,0,1,2,3,4
2.47078464106845,4,3,2,1,0,1,2,3,4
2.47495826377296,4,3,2,1,0,1,2,3,4
2.47913188647746,4,3,2,1,0,1,2,3,4
2.48330550918197,4,3,2,1,0,1,2,3,4
2.48747913188648,4,3,2,1,0,1,2,3,4
2.49165275459099,4,3,2,1,0,1,2,3,4
2.49582637729549,4,3,2,1,0,1,2,3,4
2.5,4,3,2,1,0,1,2,3,4
