mu,m_neg_3,m_neg_2,m_neg_1,m_0,m_1,m_2,m_3
0.684474123539232,2.72687783575708,1.72687783575708,0.726877835757083,0,1.27312216424292,2.27312216424292,3.27312216424292
0.687813021702838,2.72778233913411,1.72778233913411,0.727782339134108,0,1.27221766086589,2.27221766086589,3.27221766086589
0.691151919866444,2.7287241533742,1.7287241533742,0.728724153374204,0,1.2712758466258,2.2712758466258,3.2712758466258
0.69449081803005,2.72970379873501,1.72970379873501,0.729703798735012,0,1.27029620126499,2.27029620126499,3.27029620126499
0.697829716193656,2.73072180548225,1.73072180548225,0.730721805482254,0,1.26927819451775,2.26927819451775,3.26927819451775
0.701168614357262,2.73177871473266,1.73177871473266,0.731778714732655,0,1.26822128526734,2.26822128526734,3.26822128526734
0.704507512520868,2.73287507939218,1.73287507939218,0.73287507939218,0,1.26712492060782,2.26712492060782,3.26712492060782
0.707846410684474,2.73401146519084,1.73401146519084,0.734011465190844,0,1.26598853480916,2.26598853480916,3.26598853480916
0.71118530884808,2.73518810481507,1.73518810481507,0.735188104815069,0,1.26481189518493,2.26481189518493,3.26481189518493
0.714524207011686,2.73640622431556,1.73640622431556,0.736406224315559,0,1.26359377568444,2.26359377568444,3.26359377568444
0.717863105175292,2.73766614929836,1.73766614929836,0.73766614929836,0,1.26233385070164,2.26233385070164,3.26233385070164
0.721202003338898,2.73896851012523,1.73896851012523,0.738968510125232,0,1.26103148987477,2.26103148987477,3.26103148987477
0.724540901502504,2.7403179610867,1.7403179610867,0.740317961086697,0,1.2596820389133,2.2596820389133,3.2596820389133
0.72787979966611,2.74170695605814,1.74170695605814,0.74170695605814,0,1.25829304394186,2.25829304394186,3.25829304394186
0.731218697829716,2.74314050094674,1.74314050094674,0.743140500946737,0,1.25685949905326,2.25685949905326,3.25685949905326
0.734557595993322,2.74461934259934,1.74461934259934,0.744619342599339,0,1.25538065740066,2.25538065740066,3.25538065740066
0.737896494156928,2.74614495730343,1.74614495730343,0.746144957303428,0,1.25385504269657,2.25385504269657,3.25385504269657
0.741235392320534,2.74771745931517,1.74771745931517,0.747717459315167,0,1.25228254068483,2.25228254068483,3.25228254068483
0.74457429048414,2.74933771444415,1.74933771444415,0.749337714444148,0,1.25066228555585,2.25066228555585,3.25066228555585
0.747913188647746,2.75100665474278,1.75100665474278,0.751006654742779,0,1.24899334525722,2.24899334525722,3.24899334525722
0.751252086811352,2.75269932007462,1.75269932007462,0.752699320074618,0,1.24730067992538,2.24730067992538,3.24730067992538
0.754590984974958,2.75448864474352,1.75448864474352,0.75448864474352,0,1.24551135525648,2.24551135525648,3.24551135525648
0.757929883138564,2.75630515955266,1.75630515955266,0.756305159552657,0,1.24369484044734,2.24369484044734,3.24369484044734
0.76126878130217,2.75815494397395,1.75815494397395,0.758154943973945,0,1.24184505602605,2.24184505602605,3.24184505602605
0.764607679465776,2.76007882526085,1.76007882526085,0.760078825260854,0,1.23992117473915,2.23992117473915,3.23992117473915
0.767946577629382,2.76205704441087,1.76205704441087,0.762057044410868,0,1.23794295558913,2.23794295558913,3.23794295558913
0.771285475792988,2.76409090185135,1.76409090185135,0.764090901851352,0,1.23590909814865,2.23590909814865,3.23590909814865
0.774624373956594,2.76618171039419,1.76618171039419,0.766181710394194,0,1.23381828960581,2.23381828960581,3.23381828960581
